type_,address,area,price,metro_station,metro_line,date,update_date,floor,full_floor
2-комн.кв.,"Радужная ул, 4",38,6302869,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:41",10,11
3-комн.кв.,"Радужная ул, 4",78,9228728,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:41",6,12
1-комн.кв.,"Радужная ул, 4",6,5452057,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:08",6,12
2-комн.кв.,", 1к1",55,11676850,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:29",24,31
2-комн.кв.,"Недорубова ул, 32",39,11218491,Некрасовка м.,purpledark,Размещено 26 марта,"сегодня, 00:30",13,23
1-комн.кв.,"Радужная ул, 4",6,5473172,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:14",6,12
2-комн.кв.,", 1к1",55,11773992,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:17",24,28
2-комн.кв.,"Радужная ул, 4",49,7100022,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:21",6,12
3-комн.кв.,"Радужная ул, 4",78,9208573,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:18",6,11
4-комн.кв.,"Радужная ул, 4",80,9925220,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:21",6,12
2-комн.кв.,", 1к1",55,11723960,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:23",21,28
1-комн.кв.,", 1к1",30,8061295,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:12",22,28
2-комн.кв.,"Радужная ул, 4",5,7535338,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:17",6,12
2-комн.кв.,", 7",45,9107746,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:22",9,17
1-комн.кв.,", 1",39,8659253,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:14",2,17
2-комн.кв.,", 7",36,7773635,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:31",9,17
3-комн.кв.,"Рязановское (п Рязановское) ш, 31к2",5,10761370,Бунинская аллея м.,cyan,Размещено 26 марта,"сегодня, 00:34",12,15
3-комн.кв.,"Радужная ул, 4",79,9192917,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:37",6,12
1-комн.кв.,", 1к1",31,8154338,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:38",26,28
2-комн.кв.,"Радужная ул, 4",44,6494731,Станция не указана,Ветка не указана,Размещено 26 марта,30 марта,6,12
2-комн.кв.,", 1",38,5921245,Станция не указана,Ветка не указана,Размещено 26 марта,30 марта,8,17
1-комн.кв.,"Рязановское (п Рязановское) ш, 31к2",38,10575526,Бунинская аллея м.,cyan,Размещено 26 марта,"сегодня, 00:16",6,13
2-комн.кв.,", 7",35,7591322,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:18",7,17
1-комн.кв.,"Радужная ул, 4",35,6566004,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:18",6,12
1-комн.кв.,"Радужная ул, 4",35,6566004,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:21",6,12
2-комн.кв.,"Радужная ул, 4",44,6474790,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:22",6,12
3-комн.кв.,", 7",55,10864151,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:24",9,17
2-комн.кв.,"Радужная ул, 4",5,7417678,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:26",6,12
2-комн.кв.,"Радужная ул, 4",58,7783549,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:26",6,12
2-комн.кв.,", 1",35,7790775,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:27",9,10
2-комн.кв.,", 1к1",55,11710018,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:12",26,31
1-комн.кв.,", 1",33,8060144,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:09",17,17
2-комн.кв.,", 1",55,11105695,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:12",14,17
2-комн.кв.,"Радужная ул, 4",34,6194198,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:28",6,12
3-комн.кв.,"Радужная ул, 4",61,8312639,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:29",6,12
3-комн.кв.,"Радужная ул, 4",5,7620281,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:29",6,12
2-комн.кв.,"Радужная ул, 4",58,7691133,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:30",6,12
2-комн.кв.,"Радужная ул, 4",54,7507472,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:30",6,12
2-комн.кв.,"Радужная ул, 4",58,7691133,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:30",6,12
2-комн.кв.,"Радужная ул, 4",54,7507472,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:30",6,12
1-комн.кв.,", 1",35,8036546,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:39",4,10
1-комн.кв.,"Радужная ул, 4",6,5402133,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:40",8,12
2-комн.кв.,", 3",48,6629876,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:40",9,17
2-комн.кв.,", 1к1",55,11727571,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:38",24,28
2-комн.кв.,", 1к1",57,11490598,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:39",27,28
2-комн.кв.,"Камова ул, д.7к1",33,7077944,Станция не указана,Ветка не указана,Размещено 26 марта,30 марта,9,17
1-комн.кв.,"Радужная ул, 4",,4666279,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:30",6,12
1-комн.кв.,"Радужная ул, 4",37,6961391,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:30",6,11
1-комн.кв.,"Рязановское (п Рязановское) ш, 31к1",39,12376704,Бунинская аллея м.,cyan,Размещено 26 марта,"сегодня, 00:32",7,13
3-комн.кв.,", 3",59,11154348,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:34",9,17
2-комн.кв.,", 5",33,7614389,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:37",9,12
2-комн.кв.,"Радужная ул, 4",49,7072555,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:39",6,12
4-комн.кв.,"Радужная ул, 4",81,10080654,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:39",6,12
3-комн.кв.,"Радужная ул, 4",79,9283520,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:07",6,12
3-комн.кв.,"Радужная ул, 4",58,7943165,Станция не указана,Ветка не указана,Размещено 26 марта,"сегодня, 00:17",6,11
